8.14723686393179,9.05791937075619,1.64715131342312
6.3235924622541,2.78498218867048,1.64715131342312
6.03651926785038,2.80791125207708,1.64715131342312
5.00260587752698,4.51993435393931,1.64715131342312
4.93176263858821,4.63724133807266,1.64715131342312
4.93176263858821,4.63724133807266,1.64715131342312
4.25684388830843,6.51992152347877,1.64715131342312
4.01106338041998,7.20552418597527,1.64715131342312
4.5250113105004,5.27268753349632,1.64715131342312
5.03895924058082,3.33985088101736,1.64715131342312
5.19022090337475,2.77099152999854,1.64715131342312
7.18842630601204,2.85569789853804,1.64715131342312
7.73765062953015,2.87898018868568,1.64715131342312
7.73765062953015,2.87898018868568,1.64715131342312
4.35941430392077,2.30969683445592,1.64715131342312
2.50371374713027,3.05560262175579,1.64715131342312
2.06519695298104,3.23186608914938,1.64715131342312
4.57239059053946,4.64522499619871,1.64715131342312
5.52138335869872,6.40573989985088,1.64715131342312
6.44318130193692,8.11580458282477,1.64715131342312
4.30207391329584,9.04880968679893,1.64715131342312
4.30207391329584,9.04880968679893,1.64715131342312
5.52350040682293,3.24855719847681,1.64715131342312
6.79135540865748,3.67436648544477,1.64715131342312
6.84134635332753,5.67374161419149,1.64715131342312
6.86034482154183,6.43358052267129,1.64715131342312
8.59442305646212,5.76721515614685,1.64715131342312
5.00471624154843,0.596188675796392,1.64715131342312
8.00330575352401,4.32391503783462,1.64715131342312
8.00330575352401,4.32391503783462,1.64715131342312
6.00426641716019,4.26193333351738,1.64715131342312
4.00522708079636,4.19995162920014,1.64715131342312
2.37477563285776,4.14939826703691,1.64715131342312
4.25445936688555,4.83261789499805,1.64715131342312
6.13414310091334,5.51583752295918,1.64715131342312
7.37015203897274,5.96509691246725,1.64715131342312
8.17760559370642,5.94356250664331,1.64715131342312
8.17760559370642,5.94356250664331,1.64715131342312
6.55915778168497,4.76856179185076,1.64715131342312
6.02963805171378,4.38412798027435,1.64715131342312
6.17414869242501,3.59376381116318,1.64715131342312
6.69597013779806,5.52448967962529,1.64715131342312
6.87013101820905,6.16888043831333,1.64715131342312
6.87013101820905,6.16888043831333,1.64715131342312
5.47319225318404,4.7376005611508,1.64715131342312
4.07625348815903,3.30632068398827,1.64715131342312
2.69061586686018,1.88661976791491,1.64715131342312
7.46627354905338,3.4318601765042,1.64715131342312
6.04781149108656,4.84181244169211,1.64715131342312
5.44716110526763,5.43885933999639,1.64715131342312
5.44716110526763,5.43885933999639,1.64715131342312
5.32217434485947,3.44276858311115,1.64715131342312
5.20052467390387,1.49997253831683,1.64715131342312
7.58513969504236,4.27455330307442,1.64715131342312
7.58513969504236,4.27455330307442,1.64715131342312
5.58566514668593,4.32039575583221,1.64715131342312
3.5861905983295,4.36623820859001,1.64715131342312
2.99908548571635,4.37969891425938,1.64715131342312
4.64268879069065,3.24015155856171,1.64715131342312
6.10944144879645,2.22321875735082,1.64715131342312
7.29903783050842,3.06270056013956,1.64715131342312
7.29903783050842,3.06270056013956,1.64715131342312
5.70893836417483,4.27578905120921,1.64715131342312
5.23867370500742,4.63455443530695,1.64715131342312
3.82781106480929,6.05211099872625,1.64715131342312
2.41694842461115,7.46966756214555,1.64715131342312
2.0138526019058,7.87467589738833,1.64715131342312
2.87849344815137,4.64839941625137,1.64715131342312
2.87849344815137,4.64839941625137,1.64715131342312
2.56081955219122,3.08401022239229,1.64715131342312
4.56038314730855,3.04223188971324,1.64715131342312
6.55994674242588,3.00045355703419,1.64715131342312
7.64794233982381,2.97772127578421,1.64715131342312
6.86783687660782,3.91722576034697,1.64715131342312
6.86783687660782,3.91722576034697,1.64715131342312
6.60021551991852,3.2321794316527,1.64715131342312
5.11439826436185,4.57096510646777,1.64715131342312
4.25514420698534,5.34519021304818,1.64715131342312
5.91423005425069,6.46207612996352,1.64715131342312
6.2983479641196,6.72066183526303,1.64715131342312
4.98539250261704,5.21197102661117,1.64715131342312
3.67243704111448,3.70328021795931,1.64715131342312
2.35948157961193,2.19458940930745,1.64715131342312
1.2533218110918,0.923523387192016,1.64715131342312
6.72074954218279,7.47407414610259,1.64715131342312
5.24303224584068,6.12635325805071,1.64715131342312
3.76531494949858,4.77863236999882,1.64715131342312
3.66150015555404,4.68395027712883,1.64715131342312
3.18395241684351,2.741799882012,1.64715131342312
3.0810880350329,2.32345825125406,1.64715131342312
4.42450927116174,3.80508552635332,1.64715131342312
5.76793050729057,5.28671280145258,1.64715131342312
7.11135174341941,6.76834007655184,1.64715131342312
